E_i,S_i
9236,6670
4518,6667
4014,6664
20167,6663
27645,6660
2338,6658
20477,6655
13905,6654
20096,6646
4507,6643
24471,6640
8306,6637
27476,6636
25203,6635
22302,6629
24069,6627
24531,6626
11208,6624
4328,6619
7454,6616
3124,6615
28833,6614
8609,6609
15574,6607
20607,6606
14305,6605
17547,6604
3387,6603
22557,6602
25027,6601
26805,6600
3444,6598
10092,6595
27106,6593
16533,6591
22707,6590
2006,6588
3137,6587
7376,6586
458,6584
16649,6583
8038,6582
305,6578
19706,6576
22166,6575
14059,6573
25641,6571
6514,6568
16355,6566
14910,6564
19574,6561
22713,6559
4479,6558
16821,6557
12546,6555
14489,6553
29756,6544
15498,6538
3155,6537
17078,6536
22213,6535
1196,6533
21641,6531
25268,6526
14938,6524
13124,6522
8969,6519
29470,6517
11045,6514
2533,6513
14391,6509
15762,6506
9010,6503
4907,6499
17333,6497
29664,6496
11754,6494
952,6493
10660,6492
19497,6489
1043,6482
22010,6481
14758,6480
22232,6479
21134,6478
9813,6477
12182,6476
28474,6475
25834,6473
21273,6468
6868,6467
388,6462
17739,6461
4424,6458
2435,6456
16812,6454
22833,6451
17379,6450
18648,6448
13844,6447
3831,6445
3938,6444
26635,6443
18773,6441
23926,6437
14967,6434
13505,6432
4104,6429
26296,6428
3293,6426
7344,6423
29376,6419
22075,6417
17542,6416
22153,6410
7986,6409
6049,6407
29870,6402
16333,6394
11262,6389
21751,6388
10240,6384
9031,6382
10173,6381
18781,6380
29514,6379
3223,6377
107,6376
26726,6375
19611,6374
28473,6373
6335,6370
29722,6366
3365,6365
13688,6362
18613,6361
61,6359
18969,6358
26697,6357
1043,6353
22959,6351
9763,6350
11202,6347
24579,6345
20165,6344
3309,6342
20882,6338
8671,6337
28893,6333
16381,6332
12709,6331
15548,6330
724,6329
28170,6328
5561,6326
25901,6325
24226,6320
9369,6319
11191,6315
21328,6314
936,6312
17836,6308
21795,6306
7816,6305
17944,6304
4059,6300
2861,6299
14868,6298
16481,6297
21678,6296
1978,6295
26917,6293
14190,6290
27711,6289
1591,6288
13456,6286
28453,6279
18043,6276
28691,6274
1,6273
23815,6272
1607,6270
9365,6268
19653,6266
26008,6262
17387,6259
8621,6258
9358,6257
6981,6256
26524,6255
12565,6254
23591,6252
4145,6251
18710,6250
21504,6249
9398,6248
14025,6247
8182,6245
2222,6243
27962,6241
1492,6240
13998,6239
7995,6238
13457,6237
15222,6235
9590,6233
10860,6232
19934,6231
23978,6229
21577,6224
18778,6223
20096,6220
2457,6219
16167,6215
12288,6214
9688,6206
25390,6203
9483,6201
28461,6199
10880,6196
15316,6195
23374,6194
2760,6192
2798,6191
21700,6189
13977,6184
15297,6180
10332,6178
10497,6177
3246,6176
24099,6175
11073,6174
13399,6170
29682,6168
8862,6167
20301,6166
14860,6163
20114,6162
515,6161
13564,6160
7122,6158
12229,6157
7825,6154
3462,6153
1522,6152
8793,6151
27658,6150
9389,6149
15358,6146
20730,6145
18849,6144
779,6143
19348,6142
4951,6141
20117,6140
11089,6139
12204,6137
29653,6134
2031,6133
13613,6132
15255,6128
18019,6127
29767,6126
4638,6125
17212,6124
26431,6119
4618,6118
12997,6117
28700,6114
3975,6113
23880,6111
17240,6106
29766,6102
14470,6101
1970,6100
21559,6099
11876,6097
22090,6094
3370,6093
2970,6092
11605,6091
3096,6090
14709,6088
29680,6087
12857,6082
28429,6080
4518,6079
13745,6075
221,6074
26430,6073
11258,6070
16787,6069
18976,6068
1743,6066
12069,6065
11717,6063
16156,6060
183,6059
2611,6054
9351,6053
23162,6052
12090,6051
19999,6049
14320,6047
13062,6046
20299,6045
9306,6040
5378,6038
23908,6035
29273,6034
19524,6033
19329,6030
17995,6028
1236,6024
24694,6023
8964,6016
22048,6013
6839,6010
28001,6007
16604,6005
24851,6004
2651,6003
27259,6001
26124,6000
28174,5999
22314,5996
24722,5994
3420,5993
18524,5992
11129,5991
18373,5987
13359,5985
22124,5983
13622,5982
16215,5981
22928,5976
19824,5973
8539,5972
6418,5966
16365,5962
16344,5960
18770,5955
23456,5953
13675,5952
21387,5950
26105,5948
17995,5946
18531,5944
3375,5941
29382,5940
4009,5938
7838,5937
16785,5933
24032,5926
5315,5924
14488,5922
23581,5921
24701,5919
23195,5918
26407,5916
2360,5914
3588,5913
25213,5912
18315,5911
23330,5910
23501,5907
26447,5906
3318,5900
6632,5898
1647,5892
26938,5887
1958,5886
2611,5885
8343,5884
27268,5882
19099,5881
24506,5880
15414,5879
19342,5877
21070,5875
27759,5872
26518,5870
27772,5869
27313,5866
25628,5865
4836,5864
7437,5863
26067,5862
1246,5858
6883,5857
11392,5856
4666,5855
26070,5852
5968,5846
15745,5844
24827,5843
12871,5836
11530,5834
2654,5833
29760,5829
15556,5828
3661,5826
17438,5825
2528,5815
8103,5814
5046,5813
19084,5812
21820,5811
29128,5808
15550,5805
5518,5804
25672,5803
12045,5802
27178,5799
9356,5798
4291,5797
19400,5792
6942,5790
6013,5788
7931,5784
27850,5778
9001,5776
23628,5774
8428,5769
25315,5766
28327,5765
12076,5763
487,5762
22683,5754
21788,5753
29343,5749
25006,5748
21887,5747
21471,5746
23125,5745
19685,5744
17149,5740
29862,5739
2762,5738
21976,5733
12066,5732
29196,5728
27272,5725
27955,5724
19000,5723
11750,5721
3138,5718
4523,5715
25228,5714
11009,5713
18603,5710
12152,5709
12704,5708
29211,5705
2656,5704
15734,5703
17171,5702
23264,5701
9788,5699
19579,5696
16997,5695
11242,5693
27904,5691
20544,5689
17901,5688
20189,5687
24996,5686
27263,5685
5285,5684
28582,5679
25959,5675
18100,5674
6644,5673
18457,5672
21788,5670
19480,5658
26813,5654
9375,5653
12230,5652
3087,5651
9402,5650
2589,5648
17201,5647
18075,5643
19313,5639
13522,5638
14085,5637
19672,5636
5895,5634
29785,5633
29361,5632
24813,5631
29555,5628
14195,5626
26519,5625
16772,5624
14973,5623
4522,5622
20338,5621
100,5617
12118,5615
657,5611
6641,5609
23699,5607
19010,5602
16433,5601
796,5597
4726,5596
1015,5595
2837,5590
7296,5588
21269,5585
793,5584
13656,5580
25023,5578
4336,5577
17179,5576
9077,5574
20833,5570
8709,5569
25745,5567
21012,5566
8383,5565
23639,5564
3052,5563
6998,5562
14930,5561
11116,5560
28697,5559
14504,5556
29876,5555
7190,5552
24813,5550
6647,5548
1298,5547
19244,5546
14649,5545
4619,5543
8137,5541
24639,5538
12134,5537
20844,5536
26320,5534
28743,5532
2768,5531
8297,5530
1097,5524
10342,5523
26674,5522
20350,5520
19826,5517
6449,5516
14617,5513
20182,5512
22892,5510
9157,5508
6134,5506
5564,5501
24575,5500
24122,5497
4512,5496
20766,5491
25115,5489
8016,5486
17281,5481
7898,5478
12046,5474
23899,5473
19644,5472
2265,5471
12199,5470
24733,5467
196,5464
9799,5460
12759,5459
21017,5456
1806,5453
24960,5449
20974,5448
27744,5447
2452,5446
20041,5445
492,5440
1411,5439
21876,5438
5269,5437
12688,5436
27481,5434
28273,5432
16296,5425
28802,5423
17665,5422
23262,5421
9959,5420
29614,5419
7519,5418
25434,5416
21226,5413
15554,5412
22295,5411
26494,5409
23095,5408
27860,5406
620,5405
3692,5404
9563,5398
27439,5396
23692,5394
11000,5393
4804,5391
12149,5390
2788,5387
15033,5384
20358,5380
16110,5377
7198,5376
21443,5374
148,5373
1196,5371
14381,5370
21317,5369
26057,5368
15000,5367
13711,5364
14177,5361
16914,5359
9596,5355
27568,5354
2589,5353
16307,5351
26412,5349
928,5348
28635,5347
12676,5346
29538,5345
24216,5343
28218,5342
28840,5341
12916,5340
5469,5337
28689,5336
28902,5335
24887,5333
28489,5326
21259,5325
11087,5321
15290,5319
2179,5318
23894,5314
14464,5311
3827,5309
21108,5308
12236,5306
871,5305
13659,5303
21636,5302
26715,5285
9264,5282
29920,5281
14946,5279
24213,5274
29044,5273
9283,5272
29865,5271
823,5268
17675,5264
27170,5263
17030,5262
2277,5260
28375,5258
2185,5257
8232,5256
808,5255
18456,5253
25846,5251
23048,5249
26615,5247
6123,5246
36,5241
9872,5240
22155,5238
16690,5237
12927,5236
1696,5233
358,5230
24643,5229
18778,5228
7411,5226
29669,5223
15926,5220
2306,5218
3080,5213
24700,5211
4864,5208
1231,5207
9572,5205
23483,5203
20588,5198
21515,5197
11329,5194
126,5193
29333,5192
26120,5191
7852,5189
10189,5188
12964,5187
25136,5186
6039,5183
22257,5182
12589,5181
9940,5179
12971,5178
28288,5176
920,5174
26055,5173
7756,5172
10820,5171
23295,5170
19849,5169
1962,5168
284,5165
20034,5159
9464,5158
18276,5157
29702,5156
8951,5155
18450,5153
18667,5151
5365,5149
11683,5148
22915,5147
10686,5145
23120,5137
21123,5134
16113,5133
11316,5132
22989,5130
2677,5129
9429,5127
16628,5124
12770,5123
1145,5122
7477,5121
22004,5119
9884,5118
28123,5117
11498,5111
19873,5109
5609,5107
24877,5106
10612,5105
8235,5102
24782,5101
24928,5096
12412,5093
14833,5089
7535,5086
779,5084
14029,5083
8375,5082
6689,5081
25779,5079
6139,5078
22299,5077
20009,5075
23569,5074
13665,5070
18288,5068
3627,5066
17191,5065
14567,5064
17081,5063
22857,5060
8704,5059
15293,5056
22426,5055
19244,5054
10358,5053
21439,5051
19035,5049
8408,5047
2142,5043
3363,5042
9091,5040
20259,5037
12733,5036
27080,5035
6591,5034
22327,5033
16525,5032
16030,5031
19219,5028
18219,5026
14998,5024
1652,5019
11775,5017
3781,5016
5107,5012
24422,5011
16053,5010
26446,5008
6048,5006
5743,5003
28665,5002
24950,5001
21138,5000
21019,4999
6126,4997
3678,4994
18008,4991
28214,4990
20573,4989
16368,4988
24387,4987
8151,4986
26,4984
12791,4983
23571,4982
18724,4981
18921,4980
25517,4979
14324,4977
15638,4976
23634,4974
3037,4972
14176,4970
15641,4969
20405,4967
8129,4966
20245,4965
5564,4963
3146,4962
20939,4959
12878,4957
13193,4956
20705,4953
20611,4949
536,4943
9804,4942
14596,4941
21296,4938
20815,4936
24370,4935
24306,4934
24966,4933
27055,4932
28726,4931
10148,4929
24610,4927
29848,4925
20843,4924
26911,4920
23782,4919
11540,4918
23280,4916
9452,4915
16966,4913
22484,4912
18360,4911
21685,4910
25624,4907
10175,4906
27670,4905
11671,4903
4739,4901
1922,4900
930,4898
8677,4897
15804,4896
24353,4895
8114,4891
2864,4889
19374,4887
15617,4886
3046,4885
10779,4884
1459,4880
9981,4879
25125,4877
5489,4876
21406,4874
12131,4872
6657,4870
9444,4868
3791,4867
2357,4866
22129,4864
1162,4862
20050,4860
15395,4853
14442,4851
6203,4844
22854,4843
18429,4839
10646,4838
11286,4837
14133,4836
15155,4835
16439,4834
1008,4832
13571,4831
29498,4829
26461,4828
29413,4827
3465,4826
9103,4824
24105,4822
16822,4821
1403,4816
11541,4814
3969,4812
12657,4811
18971,4809
16292,4807
16029,4806
26016,4805
16039,4804
29796,4803
18711,4802
5632,4799
29571,4795
26444,4793
16997,4792
20890,4791
16737,4784
12834,4782
27143,4781
29202,4780
18178,4777
9443,4775
2516,4774
17185,4769
17100,4767
9786,4762
86,4761
27706,4760
11002,4759
22690,4753
9986,4751
9812,4750
22344,4748
6961,4745
18314,4744
3750,4743
8849,4741
27297,4738
25903,4737
3688,4736
1401,4734
4963,4733
18304,4731
23910,4727
20842,4726
3665,4723
16046,4710
22811,4708
6880,4705
1400,4704
13122,4702
23185,4701
14936,4699
1553,4696
1787,4695
7714,4694
19519,4689
13708,4688
12065,4687
22162,4685
509,4684
14188,4681
22782,4678
16905,4676
25729,4674
3331,4672
14272,4671
24788,4670
11710,4669
12757,4667
7732,4664
25006,4658
11771,4657
15068,4655
28895,4653
25258,4645
2121,4644
29688,4641
24611,4639
23025,4638
3102,4637
18986,4635
16370,4633
6539,4628
2212,4627
27516,4626
25034,4624
11665,4620
27140,4618
22452,4615
14551,4613
17432,4610
12638,4607
24483,4604
12248,4602
3858,4601
8823,4600
16919,4597
15544,4596
5860,4594
19613,4589
17882,4588
29205,4586
20839,4585
4798,4584
17070,4583
4408,4581
3678,4579
5545,4577
8704,4575
23901,4572
7952,4570
4563,4567
12584,4564
17859,4557
17428,4553
8832,4552
26792,4548
2832,4546
28362,4545
3073,4538
18321,4537
3795,4534
9778,4532
14979,4531
26095,4528
1511,4527
3530,4526
27260,4523
20519,4521
17730,4520
1897,4515
14603,4510
18232,4507
20690,4506
29225,4502
9744,4501
6092,4500
28589,4498
16624,4496
21751,4495
357,4494
3172,4493
26356,4491
16150,4489
14516,4488
24371,4486
14445,4484
19832,4483
13299,4479
8211,4478
13209,4475
132,4472
5417,4471
23934,4470
28371,4469
27285,4466
15420,4464
21462,4460
3301,4459
4843,4457
23902,4454
27704,4453
14463,4450
4212,4448
21719,4445
22726,4442
21303,4441
14201,4440
6442,4439
22988,4436
28702,4435
15314,4434
25284,4433
12240,4431
2611,4428
18505,4427
9289,4426
11150,4425
18223,4417
14369,4416
19382,4413
8031,4409
10843,4406
25943,4405
12660,4401
9490,4399
28100,4395
12966,4392
2134,4387
138,4386
1696,4383
13547,4382
2585,4381
13535,4374
10770,4373
19684,4371
959,4370
14226,4368
24766,4367
5533,4366
7854,4364
20541,4363
18488,4358
6872,4356
18604,4355
26697,4353
21421,4349
1886,4344
22895,4343
3860,4341
4854,4340
22070,4339
9057,4336
27308,4335
5895,4334
2449,4333
460,4330
9765,4325
29536,4323
8172,4322
21524,4321
29230,4319
17577,4318
18442,4317
9311,4316
5388,4313
21373,4312
29192,4311
6315,4307
18168,4306
20552,4305
16078,4304
6948,4302
21068,4301
24971,4300
6202,4295
10403,4292
8515,4291
12659,4287
1897,4286
10487,4285
16768,4284
24402,4283
14582,4282
22204,4281
21450,4280
16476,4279
22832,4277
9020,4276
11277,4273
13599,4267
17518,4264
10134,4263
25649,4260
5026,4259
22823,4256
7150,4254
29989,4252
22377,4250
13960,4240
16165,4236
14924,4235
7708,4234
29669,4227
10469,4226
9945,4225
5161,4222
23207,4218
10751,4217
10912,4216
15961,4211
6587,4208
23741,4205
22654,4204
27705,4202
13182,4201
4535,4200
25991,4199
19910,4196
11965,4195
18952,4191
2533,4190
14839,4188
1783,4186
7097,4183
12526,4180
13806,4176
20201,4175
14361,4174
16594,4172
24783,4171
2706,4170
27661,4167
1115,4165
22546,4164
26357,4161
8404,4159
688,4151
9949,4150
15445,4148
4056,4147
29178,4146
24788,4145
14645,4143
16226,4142
6433,4141
22621,4140
13334,4135
3612,4134
25968,4132
16595,4129
12125,4128
2485,4127
6083,4125
175,4120
3729,4118
19327,4114
10318,4113
339,4110
21168,4109
25799,4107
25230,4104
3225,4103
19198,4101
9210,4099
23646,4096
14973,4095
15037,4090
12305,4088
16992,4086
19315,4085
8156,4081
2021,4079
8121,4076
6242,4072
21158,4071
16769,4068
4149,4067
16466,4066
16744,4064
5801,4062
26743,4060
17416,4059
8365,4057
2281,4056
20829,4054
29007,4049
12356,4048
9608,4046
10881,4045
8905,4043
964,4041
4653,4037
20643,4036
2732,4035
27116,4034
17068,4031
21242,4030
11349,4029
24242,4027
535,4025
23869,4023
17773,4022
21512,4021
9412,4018
28715,4017
22636,4015
12575,4011
28598,4008
27280,4007
3348,4003
1710,4000
27354,3997
13791,3996
26136,3994
13157,3993
15127,3991
6695,3989
3310,3988
29492,3987
17152,3981
17725,3980
20881,3979
16016,3978
5690,3977
19921,3975
27656,3971
377,3968
866,3966
15676,3964
9056,3963
28087,3962
6825,3960
4815,3959
16053,3955
6530,3954
11477,3953
8144,3951
21786,3950
27435,3949
13456,3947
11230,3945
16092,3942
27751,3939
16847,3938
29750,3937
14041,3935
10348,3934
15322,3933
25575,3931
16929,3928
2764,3925
5503,3924
13011,3922
16081,3921
29488,3920
11931,3919
8198,3918
915,3917
11003,3916
7821,3914
27093,3913
17421,3910
10283,3909
6262,3907
21970,3905
23687,3901
21024,3896
13923,3891
17404,3886
12800,3884
16561,3882
12402,3881
19038,3880
9136,3877
1488,3876
2061,3874
3720,3873
25915,3872
5258,3870
6553,3867
24329,3866
14534,3865
25553,3863
1179,3861
15524,3860
25743,3859
13239,3856
27106,3851
9113,3850
6073,3849
8371,3847
19810,3846
1476,3845
700,3842
9795,3841
4852,3840
4791,3837
481,3831
16290,3830
293,3828
3837,3825
27707,3824
5450,3820
20838,3819
10837,3817
6591,3815
8128,3813
20747,3811
23836,3809
12327,3808
14415,3807
27036,3805
2700,3804
22105,3801
13348,3800
8819,3799
1213,3796
13219,3795
3211,3793
17649,3792
26455,3791
5412,3789
14130,3788
24523,3787
1244,3785
25361,3782
17228,3781
6526,3779
28753,3778
25810,3775
9215,3774
6258,3770
27203,3765
18091,3764
11235,3762
5828,3761
24823,3759
21495,3757
16135,3756
14580,3753
5197,3752
6697,3750
20599,3749
1109,3747
16136,3746
28239,3744
18051,3742
1453,3739
494,3738
16690,3731
7362,3729
21938,3728
6472,3726
2693,3725
4737,3724
4025,3721
11148,3718
26183,3717
12637,3716
12809,3714
18904,3711
16535,3707
4845,3705
28328,3701
13101,3700
21618,3699
4788,3698
23412,3694
18344,3691
25867,3690
14529,3687
17041,3684
8891,3683
24228,3682
21695,3681
11598,3680
18578,3677
5411,3674
5728,3671
6545,3670
1746,3668
28437,3667
6115,3665
20943,3664
11729,3663
9876,3662
3152,3659
16552,3658
4861,3656
16555,3655
4631,3653
732,3650
24810,3648
13173,3647
27765,3646
1777,3645
7105,3643
5917,3639
1744,3635
18694,3633
1054,3631
4163,3630
25611,3629
1532,3628
163,3626
17950,3623
6761,3621
27868,3620
1436,3616
12744,3614
6954,3613
1269,3612
6057,3611
4962,3608
586,3607
2253,3606
7843,3604
2938,3603
22537,3602
16511,3600
19980,3599
22902,3597
25979,3596
29678,3595
12348,3594
1273,3592
3272,3590
8268,3589
13936,3588
5877,3585
14755,3579
29158,3576
29080,3575
17518,3574
20052,3570
10803,3566
28500,3562
18293,3556
26302,3555
27778,3548
28323,3545
12187,3544
25586,3542
19348,3538
14429,3535
17561,3531
23559,3529
8133,3528
24389,3526
7183,3525
8438,3521
12919,3520
14642,3517
4322,3515
27968,3510
27438,3509
23634,3507
6432,3506
12778,3505
6098,3504
7058,3502
6340,3500
28187,3499
27014,3498
10331,3496
13956,3495
2264,3492
792,3490
14091,3489
2274,3488
14116,3487
27471,3486
15954,3484
2687,3482
4480,3481
12526,3479
3152,3478
22897,3477
22838,3476
1229,3475
22622,3474
7539,3470
20192,3469
18384,3467
26965,3465
25843,3463
28016,3462
7712,3461
29553,3458
25216,3456
3083,3455
10458,3454
17427,3451
14551,3448
28229,3446
8502,3442
7156,3441
17463,3440
7234,3438
8899,3434
28951,3430
20554,3427
16527,3426
10619,3424
8772,3420
20670,3419
18863,3415
8009,3411
11561,3410
7773,3409
22573,3407
27892,3406
24527,3405
4048,3404
14370,3402
8026,3397
18645,3394
26143,3393
14494,3392
27985,3386
2541,3385
10703,3383
15339,3379
5614,3378
10636,3377
28529,3375
6051,3369
12971,3367
2419,3363
6491,3361
8760,3360
7725,3359
2136,3357
26422,3355
23691,3352
23827,3349
28218,3348
6893,3346
10581,3342
11892,3341
9612,3338
24103,3335
505,3333
2832,3330
20089,3328
21993,3327
27970,3326
22915,3325
758,3324
10280,3322
2591,3320
20107,3319
11167,3316
1105,3313
21701,3311
28266,3308
5612,3306
19582,3304
29383,3302
19100,3300
17634,3299
25761,3298
20657,3297
5455,3296
12854,3295
12824,3294
7241,3293
9797,3292
19520,3291
11072,3290
15820,3289
28581,3287
105,3283
13914,3282
7913,3280
2971,3277
3368,3276
23632,3268
26165,3267
20600,3265
9259,3264
28353,3263
8248,3257
5282,3256
2536,3255
27167,3252
24426,3251
9378,3249
7534,3246
14790,3245
20995,3243
22114,3242
17326,3241
20001,3240
10637,3239
22876,3238
1100,3237
25868,3236
11121,3235
21222,3234
8830,3225
21021,3224
7091,3223
3326,3222
19114,3219
19644,3218
29148,3216
22234,3215
954,3214
6409,3213
28956,3212
25793,3208
13813,3206
22531,3205
18742,3204
29158,3203
16790,3198
25559,3189
12070,3184
18763,3183
19907,3182
25926,3180
20001,3179
2427,3178
16665,3176
28058,3173
23958,3170
3886,3169
12159,3168
4300,3167
7088,3165
26721,3162
18234,3161
1170,3160
26610,3158
17058,3157
26025,3156
7726,3153
14763,3152
3410,3147
26374,3146
18452,3145
15222,3143
5616,3139
3798,3138
20556,3137
16153,3136
13165,3133
22041,3127
20689,3122
4477,3121
322,3118
3980,3117
4965,3113
22058,3111
26450,3107
15943,3103
22570,3102
18571,3101
20694,3100
27644,3099
5010,3098
292,3097
5623,3095
21700,3092
24077,3088
4537,3085
29,3082
6452,3081
24281,3079
3995,3078
1601,3075
7643,3074
14491,3072
17621,3071
3536,3068
375,3067
14665,3066
3088,3064
22717,3063
21200,3058
21286,3057
3326,3056
11660,3055
15941,3054
16347,3050
24696,3048
4493,3046
12601,3045
16234,3044
1621,3042
10333,3040
19387,3036
28186,3033
29258,3032
11349,3030
2219,3028
7167,3027
23090,3025
4795,3024
12942,3021
28398,3017
15103,3016
28573,3015
29417,3014
23346,3012
14047,3008
437,3006
15429,3004
4168,3002
28768,2999
19703,2995
28136,2994
29847,2993
18128,2992
20823,2988
4672,2986
10495,2985
14919,2979
27436,2974
16954,2973
12497,2972
29732,2971
18008,2968
14233,2967
11132,2966
24794,2965
7538,2964
22385,2963
10596,2962
12756,2961
22164,2960
16398,2959
9909,2958
5297,2957
1017,2954
3108,2952
16898,2950
5632,2948
27018,2945
10095,2943
22517,2938
9517,2934
2727,2933
18532,2929
15538,2925
1614,2924
8614,2922
2097,2918
5135,2916
24058,2915
24624,2909
11366,2905
20278,2904
26725,2903
23498,2902
5871,2901
2292,2900
18859,2899
5679,2898
25729,2895
5111,2894
27380,2891
5215,2890
25713,2889
2046,2888
26635,2886
10961,2885
25395,2883
9984,2879
24284,2875
13258,2872
25625,2871
26044,2863
21546,2862
15266,2861
23447,2859
22649,2858
28537,2856
16475,2853
13595,2851
13724,2849
6876,2848
19172,2847
10054,2846
15861,2845
24341,2843
10435,2839
22435,2837
6628,2836
6909,2835
3832,2834
6459,2833
28294,2829
21470,2828
13663,2827
26437,2824
18683,2823
19412,2820
5126,2815
27365,2814
10631,2813
21725,2811
13038,2805
6013,2804
26321,2802
4159,2800
12848,2798
3702,2796
15283,2795
15186,2792
17335,2791
10629,2789
22523,2787
28440,2786
12003,2784
224,2782
9632,2781
21168,2779
15137,2776
9206,2774
5640,2772
8352,2771
26745,2768
23967,2766
14308,2765
23320,2764
17698,2763
13494,2762
22414,2761
18461,2759
4102,2757
1982,2755
23485,2754
20826,2753
12298,2751
11073,2749
15543,2748
7419,2746
29287,2745
27101,2744
3828,2742
8420,2740
5598,2738
27116,2737
14765,2736
11882,2734
20579,2733
5013,2732
18822,2731
14922,2728
8760,2725
27082,2724
27892,2720
27194,2718
6237,2716
20235,2715
25951,2712
3388,2709
8860,2708
8007,2707
8920,2706
13652,2703
1008,2702
7905,2701
2466,2699
17104,2698
8329,2697
19994,2695
20452,2694
16204,2693
28270,2692
11262,2691
19467,2689
14416,2687
20943,2681
9507,2678
1296,2674
23490,2671
16598,2670
28646,2666
19143,2665
7677,2662
1386,2661
22847,2660
26380,2659
6133,2657
6390,2655
3779,2650
18814,2648
28867,2647
19731,2646
1439,2644
84,2639
9642,2638
6347,2634
26670,2632
12386,2629
27191,2628
14968,2624
29428,2623
17229,2620
4125,2619
23435,2617
24332,2613
10908,2612
12998,2611
13146,2609
88,2605
77,2603
8715,2602
5274,2600
21508,2599
14528,2598
23915,2596
9169,2594
9731,2593
27631,2591
20179,2590
25104,2589
22987,2588
14421,2586
25877,2585
29416,2584
8573,2582
15895,2580
20258,2578
17789,2576
726,2575
2295,2574
469,2573
23543,2572
7426,2571
9407,2570
26837,2569
2398,2568
28617,2567
17433,2566
14876,2565
13103,2563
28614,2562
20837,2560
14676,2559
17759,2558
15794,2557
21816,2556
19778,2553
13318,2550
15395,2546
25460,2541
26279,2537
24676,2534
142,2533
28807,2531
12224,2527
6176,2526
9871,2525
20014,2523
15020,2521
28909,2519
15913,2518
20061,2517
3885,2516
29979,2514
27616,2511
26055,2508
143,2506
8676,2502
5203,2500
13737,2499
6039,2498
28427,2496
23701,2495
20724,2494
20155,2488
14787,2487
23591,2486
7269,2481
8996,2478
6765,2477
1056,2476
28159,2473
506,2472
26948,2470
5199,2469
4960,2467
18140,2466
29565,2464
6477,2463
26081,2461
19853,2460
24790,2458
17527,2457
6510,2456
6373,2452
11703,2451
28535,2450
6052,2449
19098,2448
11180,2447
28157,2446
12605,2445
17311,2444
1918,2442
24317,2440
11593,2439
23701,2438
25378,2437
3407,2436
8000,2434
27760,2431
18085,2430
28480,2428
24361,2426
29871,2424
22853,2423
15527,2422
10770,2420
27731,2418
13324,2416
4988,2415
7887,2413
3578,2412
13303,2411
10279,2409
12474,2408
23227,2405
17652,2404
12314,2403
454,2401
3942,2399
15202,2391
16127,2390
3501,2387
16522,2386
10485,2385
19360,2382
17580,2380
12134,2377
27619,2375
6679,2373
10394,2372
21682,2371
23282,2369
3311,2366
7819,2365
11985,2361
1600,2359
26695,2358
14793,2355
18504,2353
27830,2352
25411,2348
6683,2347
16379,2345
20503,2344
6425,2338
13982,2335
10780,2334
17378,2333
27050,2332
22159,2330
27806,2329
20875,2328
6820,2324
24981,2323
15776,2322
22498,2321
20101,2320
11955,2319
19036,2316
13218,2315
3024,2314
18755,2313
12949,2308
6262,2307
7288,2306
16872,2302
6894,2301
5817,2300
20939,2298
16432,2293
3444,2291
26555,2289
11963,2288
9624,2286
24109,2285
14924,2284
28655,2283
28193,2282
15404,2281
28321,2280
15569,2276
13544,2272
1877,2270
10916,2269
11118,2268
561,2267
24571,2264
15431,2263
65,2262
6569,2258
3706,2257
19845,2255
21925,2252
10834,2248
16418,2245
1065,2243
9413,2237
21651,2235
6458,2231
7610,2228
24293,2227
7717,2225
16642,2224
22087,2223
4893,2221
24845,2218
780,2217
10322,2216
23373,2214
24364,2213
26298,2212
11664,2211
4669,2208
24216,2205
12792,2204
14090,2203
7426,2201
3326,2200
16044,2199
6006,2198
7500,2197
9062,2196
16770,2195
17762,2193
15259,2189
21131,2187
1149,2186
29215,2184
16045,2182
16047,2181
25389,2179
9162,2178
5294,2171
25336,2169
18164,2168
7755,2167
18384,2166
24644,2160
12389,2157
4535,2156
1196,2154
8063,2153
23412,2152
14472,2148
12728,2141
7841,2138
21371,2136
22041,2135
14218,2134
5870,2133
13986,2132
19915,2131
27155,2129
7296,2128
22238,2127
3899,2126
28667,2125
27535,2124
29242,2119
29919,2118
26677,2116
21935,2113
14985,2111
924,2109
2870,2105
16000,2104
7887,2103
28477,2101
21313,2098
13156,2097
26471,2090
3166,2087
23245,2086
29166,2084
2965,2082
11791,2080
11536,2079
19268,2078
12332,2077
18802,2075
1864,2073
19540,2071
830,2070
28230,2069
696,2067
15318,2064
26657,2061
5389,2060
16344,2054
20052,2051
28976,2050
21785,2049
6622,2048
19601,2045
6164,2040
23021,2039
5801,2038
3166,2037
20891,2035
27859,2033
4117,2030
5626,2028
21432,2024
15359,2022
11458,2021
12185,2010
14257,2008
16011,2007
28818,2006
5145,2001
20718,2000
2893,1999
17969,1994
17736,1992
13853,1991
20462,1990
26655,1988
19776,1985
13372,1984
27629,1983
9290,1981
13391,1980
8887,1976
24416,1975
24482,1974
16145,1973
28383,1972
19542,1971
27315,1970
24573,1969
5605,1968
21959,1966
23739,1961
28100,1959
4667,1957
12629,1954
21713,1953
22270,1952
20272,1951
2458,1950
19792,1949
11065,1948
8303,1947
24323,1945
3068,1944
20349,1942
13782,1941
29172,1937
7073,1936
12425,1935
8154,1933
25403,1932
24453,1931
27177,1930
15963,1929
25329,1928
17683,1926
16731,1925
5317,1921
26507,1919
233,1917
2642,1916
20163,1915
9714,1914
